Avg Deaths Per Year,County,Demographic clusters,Demoraphic cluster (5),Mortality Group,State,TARGET deathRate (bin),Avg Ann Count,Avg Household Size,Birth Rate,Incidence Rate,Med Income,Median Age,Median Age Female,Median Age Male,Pct Asian,Pct Black,Pct Emp Priv Coverage,Pct Married Households,Pct Other Race,Pct Private Coverage,Pct Private Coverage Alone,Pct Public Coverage,Pct Public Coverage Alone,Pct White,PctBachDeg18 24,PctBachDeg25 Over,PctEmployed16 Over,PctHS18 24,PctHS25 Over,PctNoHS18 24,PctSomeCol18 24,PctUnemployed16 Over,Percent Married,popEst2015,Poverty Percent,Study Per Cap,TARGET deathRate
31,Bollinger County,Cluster 1,Cluster 3,1,Missouri,190,74,2.56,7.020802377,468.7,39033,43.1,43.6,41.9,0.679831661,0.242797022,37.9,55.10204082,0,58.5,,41.8,23.3,97.83101327,1.8,7.4,50.9,41.2,45.4,16.7,,4,53.8,12182,20.1,0,190.4
21,Blaine County,Cluster 3,Cluster 1,0,Idaho,90,89,2.35,7.863131656,380.7,63490,43,43.6,42.4,1.243605988,0.089164203,32.4,51.75930076,7.358393167,68.6,52.8,23.3,13.8,89.8024309,8.1,30.6,70.8,40.5,18,17.5,33.9,4.1,59.8,21592,10.6,46.31344943,94.4
36,Newton County,Cluster 1,Cluster 3,1,Indiana,190,76,2.56,5.900305188,427.8,51285,43,43.6,42.5,0.433947499,0.277441844,45.5,52.49027958,0.775414384,66.1,51,33.8,17.4,97.02639254,7.4,6.5,54.2,29.8,49.5,29,,8.9,53,14008,11.5,0,194.1
95,Williamsburg County,Cluster 1,Cluster 4,1,South Carolina,220,183,2.64,3.907462265,425.2,29609,41,43.7,38.4,0.153438835,66.06594861,34.3,39.62978544,0.397135808,51.8,,44.1,26.3,32.01456165,4,7.3,42.9,37,40.3,23.1,,11.6,37.2,32535,28.3,0,224.8
102,Nez Perce County,Cluster 2,Cluster 3,1,Idaho,180,245,2.4,6.338028169,466.9,46214,41.6,43.7,39,1.008069584,0.392166721,44.4,48.72639165,0.253902813,69.8,51.3,34.3,14.9,89.75338747,6.8,16.7,58.1,33.8,30.7,8.9,,6.1,50.4,40048,14.6,449.4606472,180.1
58,Bristol city,Cluster 2,Cluster 2,1,Virginia,220,64,2.22,3.86837478,265.7,34099,41.8,43.7,39.7,0.930152933,5.683633874,36.3,40.54159109,1.289659895,57.3,42.5,42,24.4,89.91097923,3.6,16.1,51.3,41.8,32.8,10.4,,10.7,46.2,17141,21.8,408.3775742,226.6
33,Pulaski County,Cluster 2,Cluster 3,1,Indiana,180,79,2.48,1.880766501,463.7,43770,41.3,43.7,40.1,0.41388825,0.459875834,43,53.85802469,0.881428681,65.6,48.7,36.6,19.3,96.43596229,9.9,8.1,55.7,29.4,46.2,30.2,,7,55,12889,14.2,0,183.2
17,Miller County,Not Clustered,Cluster 4,1,Georgia,200,36,0.0242,2.32,450.6,35276,41,43.7,40.3,0,31.06469003,33.3,46.04377104,0.101078167,52.6,38.6,43.6,26.8,68.66576819,3.4,8.1,50.6,42.2,40.3,23.7,,6.5,49.6,5854,25.1,0,200.8
201,Dodge County,Cluster 2,Cluster 1,1,Wisconsin,170,463,2.51,4.49736915,437.3,54359,42,43.7,40.4,0.603069556,2.096061978,51.7,53.53820299,0.927191209,77.7,57.6,30.3,13.9,93.82361909,6.2,11.5,60.1,45.6,40.2,15,,6,51.1,88502,9.9,0,178.9
184,Mercer County,Cluster 2,Cluster 2,1,West Virginia,210,418,2.39,4.807972069,493.8,35046,42.3,43.7,40.6,0.654376242,5.857071303,35.9,48.3713803,0.177731819,56.4,,48.2,27.1,91.14249245,6.1,12.5,46.6,37.3,37.9,14,,5.1,50.6,61164,20.5,81.74743313,210
140,Colbert County,Cluster 2,Cluster 3,1,Alabama,190,317,2.43,3.673864003,443.3,43057,42.2,43.7,40.7,0.326941444,15.57196385,43.9,48.16699694,1.261847035,67.2,,37.5,18.3,79.55146573,3.5,11.3,48.2,31.3,34.5,20.8,,9,51.1,54354,16.7,202.37701,190.5
50,Bates County,Cluster 2,Cluster 3,1,Missouri,210,100,2.44,4.212348529,454.5,41462,41.9,43.7,40.8,0.048068257,0.51072523,37.2,50.73243647,1.141621102,66.3,48.2,36,17.1,95.46355825,5.3,7.7,54.9,37.8,43.3,11.9,,6.6,54.4,16446,18.4,0,211.1
210,Sevier County,Cluster 1,Cluster 3,1,Tennessee,180,549,2.52,6.406013616,493.9,39905,42.2,43.7,40.8,1.189954816,0.660136514,35.2,52.99180216,1.861841332,56.5,42.4,36.9,21.2,94.51808966,8.5,10.4,,40.2,37.5,15.9,,7.4,54.1,95946,17.7,10.42252934,185.2
73,Bladen County,Cluster 3,Cluster 4,0,North Carolina,160,168,2.37,6.97029703,381.2,33521,42.6,43.7,40.8,0.043202765,35.21889401,33.7,42.50399278,3.05875576,54,39.5,43.9,25.1,57.89746544,0.8,9.4,46.8,30.8,33.2,26.2,,12.1,45.9,34318,25.6,0,161.4
72,White County,Cluster 1,Cluster 2,1,Tennessee,200,158,2.65,5.225066196,459.9,35400,42.5,43.7,40.9,0.022855401,1.729392046,37.7,55.07142123,0.064756971,58.8,42.9,42.2,23.8,95.80984306,1.5,7.5,,52.4,45.3,12.8,,10.5,53.9,26521,21.9,0,203.7
150,McCracken County,Cluster 2,Cluster 3,0,Kentucky,160,409,2.33,5.282054823,484.1,41216,42.5,43.7,41.2,0.902030333,10.76168053,43.8,45.15519372,0.409735812,65.2,50.3,37.9,21.1,85.29690558,4.6,13.6,55.2,35.6,31.3,17.2,,6.1,49,65018,17.5,415.2696176,168.9
32,Edmonson County,Cluster 2,Cluster 3,1,Kentucky,200,76,2.51,2.563121653,490.6,38544,42.5,43.7,41.3,0.132176786,1.470466749,44.3,58.68212063,0,63,,40.2,22.7,97.24080958,9.5,8.7,47.3,39,42.1,19.8,31.7,8.9,56.6,12007,19.9,0,202.5
309,Merrimack County,Cluster 2,Cluster 1,1,New Hampshire,170,879,2.49,3.901815696,507.6,62429,42.6,43.7,41.4,1.635180834,1.181567546,56.3,53.12759016,0.407437085,76.3,61.5,28.3,13.1,94.9824123,9.3,21.5,62.9,29.9,28.4,10.9,49.9,5.2,51.5,147994,9.5,378.3937187,173.1
227,Warren County,Cluster 1,Cluster 1,1,New Jersey,170,623,2.52,4.839230894,485.9,71294,42.6,43.7,41.4,2.70829836,4.11560629,58.3,54.94516044,2.343647996,76.9,62.9,26.3,12.4,89.1518848,13.2,19.7,61.3,27,34,14.6,45.2,9,54.5,106869,8.3,28.0717514,175.1
23,Clearwater County,Cluster 3,Cluster 3,1,Minnesota,180,1962.667684,2.48,7.495429616,453.5494221,43674,42.5,43.7,41.5,0.422760512,0.251371115,34.5,55.39300057,0.045703839,57.6,41.3,45.2,25.8,86.76873857,6.1,11.1,53.2,37.4,38.1,20.8,35.6,7.4,57.1,8803,17.8,0,184.9
48,Pickens County,Cluster 1,Cluster 4,1,Alabama,170,110,2.51,6.291165115,424.5,31933,42.4,43.7,41.5,0.065471394,42.3650282,34.7,43.58974359,0.498589847,58,40.4,44.5,24.1,56.17949234,3.3,6.7,41.7,34.3,42.2,18.8,,13.8,43.8,20864,25,0,178
202,Caldwell County,Cluster 1,Cluster 3,1,North Carolina,190,464,2.56,6.057735176,453.4,38653,42.8,43.7,41.6,0.594437242,4.95364368,34.6,48.54907179,3.062697228,55.5,41.7,40.5,24.6,89.51295286,4.8,9.7,50.9,38.7,31.6,21.1,,12.2,49.5,81287,18.8,12.30209013,195.5
156,Whiteside County,Cluster 2,Cluster 3,1,Illinois,190,367,2.4,5.75990637,475.2,49895,42.7,43.7,41.7,0.596262495,1.787049109,44.1,50.23356548,2.644067797,67.4,49.2,40.3,21.7,92.41373316,7.9,10.7,57.6,36.4,35,16.9,,8.1,52.7,57079,12.2,140.156625,190.9
108,Columbia County,Cluster 1,Cluster 1,1,Oregon,180,265,2.6,4.225482912,449,57517,42.9,43.7,42.1,1.158152625,0.475814453,46.8,53.97391536,1.220919638,69.1,,35.5,17.3,92.58539351,2.7,12.4,51.4,36.6,33.8,15.2,,9.8,53.9,49600,12,20.16129032,185.7
76,Addison County,Cluster 2,Cluster 1,1,Vermont,170,192,2.38,4.669664476,436.9,59089,42.8,43.7,42.3,1.883983434,0.960939826,46,53.44587054,0.297756002,68.2,52.9,39.5,22.8,94.8840105,9.2,20.5,63.2,30.5,32,6,,5.8,50.3,37035,9.5,0,173.3
198,Wayne County,Cluster 2,Cluster 3,1,New York,170,564,2.48,5.106970324,506.7,49191,43.1,43.7,42.4,0.634089335,3.423649584,51.4,51.17885733,0.83968144,71,55.6,34.7,18.1,93.14729051,7.7,12.3,58.1,33.3,37,17.9,41,7.5,52.7,91446,12.9,0,175.5
14,Clay County,Not Clustered,Cluster 1,0,Nebraska,140,44,0.024,8.012820513,506.7,55758,43.2,43.7,42.5,0.376057662,0.454403008,37.3,57.24111578,0.893136948,69.5,,32.5,15.8,96.77217173,6.1,14.2,63.1,28.1,32.6,25.2,40.6,2.8,61.2,6309,11.3,0,148.9
104,Tioga County,Cluster 3,Cluster 3,1,Pennsylvania,170,275,2.47,6.635885322,487.3,47360,43,43.7,42.5,0.532116167,0.718948065,46.4,52.9829631,0.073313783,69.5,51.6,36.5,16.9,97.1147479,5.5,12,52.6,37.8,44.6,12,,7.4,52.2,41877,16.3,0,174.7
4,Issaquena County,Cluster 2,Cluster 4,1,Mississippi,250,7,2.33,5.23255814,448.4,37096,44.3,43.7,44.5,0,65.14329977,18.3,38.76146789,0.542215337,36.6,25.7,57.1,32.7,34.3144849,0,4.4,27,36.5,34.9,38.8,,11.6,33.6,1337,39.5,0,257.8
17,Jack County,Cluster 1,Cluster 1,0,Texas,160,43,2.55,6.95970696,417.2,52030,40.5,43.8,36.4,0.044712721,5.130784708,36.7,62.55361267,1.419628884,60.7,45,33,16.6,92.48826291,0.6,7.2,45.1,44.1,40.5,30.2,,5.6,56.9,8878,14.9,0,166.4
29,Red Willow County,Cluster 2,Cluster 3,1,Nebraska,170,66,2.27,2.843394576,428.4,43842,41.8,43.8,38.8,0.392837566,1.425178147,43.7,55.04192647,0.036543029,74.9,55.5,31,12.4,97.17705098,0.6,12.9,65.2,40.8,36.4,9.3,,4.1,59.4,10829,11.7,0,172.7
51,Perry County,Cluster 2,Cluster 3,1,Indiana,200,108,2.42,5.856832972,451.1,44623,41.4,43.8,38.8,0.262697023,3.049345833,51.4,56.28948091,0.257546101,72.7,55.9,32.2,15.5,94.83362522,5.2,6,53.2,38.9,51.2,28.3,27.6,5.6,53.9,19347,15.5,206.7504006,208.1
89,Morgan County,Cluster 2,Cluster 3,1,Illinois,180,221,2.29,4.011231448,486.5,46406,41,43.8,39.1,0.552250278,5.986506875,45.1,49.07775769,0.116712688,69.5,,37,19.4,91.17538216,4.1,14,55.8,35.2,41.4,10.3,,8.3,48.8,34828,15.1,0,187.8
34,Otoe County,Cluster 3,Cluster 1,0,Nebraska,140,85,2.41,8.147459727,410.1,51527,41.8,43.8,39.6,0.486049741,0.113622017,51.9,52.75321855,0.580734756,77.7,59.3,28.8,11.4,96.5029668,8.7,15.1,65.3,40.4,37.7,17,,4.6,55.9,15984,10,0,149.1
16,Coal County,Cluster 2,Cluster 2,1,Oklahoma,190,29,2.51,4.588744589,372,36566,42.3,43.8,39.8,0.172057811,0.481761872,25.8,49.43181818,1.531314522,48.2,,41.5,22.3,71.92016518,4.8,9.4,50.4,45.2,42.8,24,,9.1,52.6,5651,20.9,0,195.8
10,Cameron Parish,Cluster 3,Cluster 1,0,Louisiana,130,39,2.57,7.70252324,509.4,59300,42.6,43.8,40.1,0.32806442,3.086787951,51.3,65.56748466,1.908738443,75.2,56.3,30.3,13.5,94.52728899,9.7,11.5,57.8,33.8,38.5,34,,6.3,64.9,6817,12.2,0,133.3
549,Lackawanna County,Cluster 2,Cluster 3,1,Pennsylvania,170,1370,2.41,3.545136747,482.8,45098,42.3,43.8,40.4,2.117034185,3.086306972,50.6,44.9714232,0.672260247,72.5,55.6,35.1,17,92.69836362,12,16.3,55.5,23.5,37.7,11,,6.9,45.8,211917,15.4,127.4083721,178.3
49,Meriwether County,Cluster 1,Cluster 4,1,Georgia,170,125,2.65,6.365870002,456.9,37243,42.1,43.8,40.4,0.577546133,38.31056017,34.6,47.19879139,1.554209513,51.2,,42.6,25.2,57.56679345,5.1,5.9,45,30.1,39,35.9,28.9,12.8,48.7,21190,23.6,0,173.9
27,Ramsey County,Cluster 2,Cluster 3,0,North Dakota,160,67,2.2,2.600671141,436.3,51097,42.5,43.8,40.5,0.579284109,0.095106346,48.9,43.30143541,0.181566661,75.8,58,29.7,11.2,87.25574961,9.6,18.1,63.5,21.5,30.2,11.4,,1.2,48.5,11630,12.3,0,164.9
46,Jackson County,Cluster 2,Cluster 3,1,Wisconsin,170,114,2.42,5.77755154,441.2,47985,42.2,43.8,40.7,0.45757679,2.278148274,44.1,50.52763819,1.080660079,66.2,48.9,39.2,20.6,88.2490386,2.7,9.1,,51.8,42.2,18,,5.6,50.7,20554,14,194.6093218,173
124,Henry County,Cluster 1,Cluster 3,1,Indiana,190,292,2.54,3.996826341,468.4,41955,42.2,43.8,40.9,0.376429414,1.741749074,44.9,50.56079956,0.445611037,67.4,49.6,34.5,16,95.10234811,6.4,10.2,48.5,38.3,43.5,24,,10.6,48.2,48985,15.5,0,191
51,Breckinridge County,Cluster 1,Cluster 3,1,Kentucky,190,126,2.71,7.765151515,490,41547,42.5,43.8,41.1,0.119635113,2.322915109,39,58.83239688,0.383829321,62.3,,39.8,21.1,95.55854643,3,5.1,48.2,41.3,44,23.1,,11.5,56,20018,19.2,249.7752023,199.5
54,Oceana County,Cluster 1,Cluster 3,0,Michigan,150,128,2.6,4.930928626,370.2,41166,42.3,43.8,41.2,0.282130466,1.300087689,37.4,57.87008756,1.589843303,61.3,41.8,44.2,23.3,94.74246064,3.2,10.6,50,32.9,34.7,30,,8.7,57.1,26105,20.1,0,153.3
25,Houston County,Cluster 2,Cluster 3,1,Tennessee,210,50,2.49,3.771361226,457,39753,43.2,43.8,41.3,0.180940893,2.689987937,35.3,54.88142901,0.241254524,59,43,43.4,25,94.31845597,4.2,8.4,45.6,36.5,46.3,19.3,,8.1,56.7,8149,19.1,122.7144435,219
26,Martin County,Cluster 2,Cluster 3,1,Indiana,190,67,2.42,6.417359187,527.7,48381,42.5,43.8,41.4,0.633404794,0.292340674,47.1,47.01261604,0.077957513,68,52.9,32.1,16.7,97.61255116,8.6,6.6,57.8,23.1,43.1,15.3,,6.1,50.3,10226,13.5,0,194.4
45,Wayne County,Cluster 3,Cluster 3,1,Illinois,180,109,2.34,6.710020692,471.7,46839,42.4,43.8,41.4,0.724856539,0.652370885,44.3,55.80008519,0.048323769,69,50.6,39.3,18.8,97.19118091,10.5,10,57.2,27.7,34.4,14.5,,5.3,59.8,16423,14.9,0,180
506,Niagara County,Cluster 2,Cluster 3,1,New York,170,1385,2.39,4.92078633,507.2,49274,42.6,43.8,41.5,1.155265001,7.388746206,49,45.31301605,0.525799673,72.9,52.8,37.1,16,87.95050198,9.7,13.6,57.4,29.9,35.1,9.8,,7.6,47.1,212652,13.4,0,177.1
40,Dallas County,Cluster 3,Cluster 3,1,Missouri,170,95,2.62,9.043326548,435.4,34987,43,43.8,41.8,0.078483458,0.078483458,32.1,57.53358925,0.688239556,50.8,37.5,39.6,23.1,95.53248008,6,9.8,45.5,42.6,41.9,23.6,27.8,13.2,56.9,16393,21.7,0,179.1
382,St. Clair County,Cluster 2,Cluster 3,1,Michigan,180,953,2.47,4.646092865,488,50303,42.8,43.8,41.8,0.625198686,2.202843626,47.2,52.59030604,0.645145204,71.2,53,36.1,17,93.62646404,5.1,11,54.1,36.3,35.3,16.7,,10.4,53.7,159875,13.8,500.3909304,189.5
381,St. Johns County,Cluster 1,Cluster 1,0,Florida,140,1072,2.62,3.253269113,441.8,66560,42.7,43.8,41.8,2.267037222,5.399653198,49.2,57.17801166,0.508800684,75.5,60,27.5,11.9,89.31518563,9.4,27.6,56.8,31.9,21.2,12.7,46,6.7,55.4,226640,8.2,30.88598659,149.9
47,Estill County,Cluster 2,Cluster 2,1,Kentucky,250,98,2.49,4.634920635,549.3,30333,42.7,43.8,42,0,0.138159713,30.6,49.53043478,0,49.2,34.1,51.2,31.1,97.90688035,2.2,4.3,42,57.4,48.6,14.8,,11.8,52.2,14375,29.8,0,258.6
27,Crittenden County,Cluster 2,Cluster 3,1,Kentucky,210,55,2.4,4.350132626,435,38338,43,43.8,42.4,0.043374539,1.225330731,41.3,54.51398136,0.086749078,61.7,45.2,38.2,18.3,97.40837129,8.1,7.2,49.7,53,37.9,17.9,,7.1,57.4,9183,20.3,108.8968747,211.2
66,Logan County,Cluster 3,Cluster 3,1,Arkansas,220,125,2.48,8.799648892,424.7,36391,42.8,43.8,42.4,1.986273351,1.849915913,34.6,50.79567894,0.481796282,57.1,40,44.7,24.6,93.16394709,3.3,9.9,49.4,41.7,43.7,13.8,,8.1,50.7,21714,21.1,0,221.2
24,Boundary County,Cluster 1,Cluster 3,0,Idaho,160,57,2.55,5.523535062,394.4,42720,43.7,43.8,43.7,0.182465104,0.237204635,26.2,57.58499414,0.77547669,51.5,36.5,38.2,22.3,94.04251437,0.3,10,44.7,39.3,36.8,38.9,,4.7,61.2,11318,16.7,0,161
37,Tallahatchie County,Cluster 2,Cluster 4,1,Mississippi,230,70,2.4,2.224694105,447.4,28456,36,43.9,33.2,1.484056421,45.13002206,31.9,35.20291838,10.33491544,47.6,,46.4,27.6,42.10842971,1,5.2,29.6,44.3,32.1,36.6,18.1,19,30.1,14588,37.4,0,235
49,Fountain County,Cluster 2,Cluster 3,1,Indiana,210,102,2.4,5.674931129,447.9,45168,42.3,43.9,39.9,0.112505921,0.444102321,51.9,53.57502518,0.307910943,73.7,56.3,31.9,13,97.76764567,5.7,9,56.1,33.2,44.2,23.2,37.9,8.6,55.3,16591,14.6,0,211.7
45,Monroe County,Cluster 1,Cluster 1,0,Georgia,130,145,2.68,4.581280788,461.6,53542,41.9,43.9,39.9,0.832249675,24.15381757,46.6,55.31781651,0.546163849,66.2,51.4,31.9,17.7,73.3605796,9.7,12.2,49.8,31.8,35.4,25.7,,10.5,51.1,27103,14.8,0,139.2
150,Lenoir County,Cluster 2,Cluster 4,1,North Carolina,190,398,2.47,6.174096999,524.4,35991,42.1,43.9,39.9,0.634547991,40.24531319,30.1,41.64131133,1.568507366,53.2,,45.3,24.7,55.20397401,2.3,8.8,51.1,37.7,31.8,21.5,,13.1,44,58106,22.1,722.8169208,194
465,Shasta County,Cluster 1,Cluster 3,1,California,190,1108,2.54,3.958736974,478.8,43661,42.2,43.9,40.2,2.646108795,0.999206447,33.2,48.00288288,2.281744923,56.4,40.4,44.8,25.5,86.76051458,6.3,12.8,47.9,27.5,25.8,12,,10.3,49.1,179533,14.7,5.570006628,192
119,Franklin County,Cluster 2,Cluster 3,1,Illinois,210,272,2.41,4.6247512,509.8,37758,42.1,43.9,40.4,0.438353404,0.47614249,36,47.2534908,0.151156346,57,39.8,48.1,28.3,97.50592029,5.2,10,48.5,32.4,34.4,21.9,,10,50,39485,19.9,0,215.7
44,Clay County,Cluster 2,Cluster 1,1,Iowa,170,108,2.27,4.909253198,477.7,51514,42.2,43.9,40.6,0.175364335,0.71355143,45,50.97956899,1.209409204,74.2,,35.2,15,95.88800871,9.5,15.1,64.9,32.4,36.9,12.7,,3.8,55.6,16507,11.5,121.1607197,171.5
48,Edgefield County,Cluster 1,Cluster 4,0,South Carolina,150,123,2.6,3.616566206,399.8,44129,42.1,43.9,40.7,0.343837376,36.63190509,45.6,48.85664028,2.063024258,65,,34.9,19.2,59.0455679,6.8,11.4,45.9,36.2,36.3,26.8,,8.9,45.6,26514,17.5,0,157.8
17,McCook County,Cluster 3,Cluster 1,1,South Dakota,200,33,2.37,7.191448008,448.1,57741,42.8,43.9,41,0,0.37413148,45.9,56.99067909,0.783894531,80.6,61.2,29,11,96.77534295,6,17,69,28.7,33.2,15,,2.1,59.8,5599,10,0,202.5
276,Blount County,Cluster 2,Cluster 3,1,Tennessee,170,769,2.51,4.324151185,494.2,47175,511.2,43.9,41,0.754065885,2.902035339,45.4,55.66863133,0.270792728,68.7,51.7,35.1,17.5,94.15519059,5.7,15,,40.6,34.9,15.4,38.4,7.8,55.8,127253,14.7,15.71672181,172.5
44,Nottoway County,Not Clustered,Cluster 4,1,Virginia,200,106,0.0254,7.331771008,508,37996,41.5,43.9,41,0.566482083,39.55827127,35.6,44.24762927,1.082044427,59.2,41.6,44.1,24.5,56.82006238,0,10.5,43.8,40.2,37.1,26.7,,10.8,42.7,15673,24.3,0,201.5
31,Barnes County,Cluster 3,Cluster 1,1,North Dakota,170,76,2.07,8.043956044,479.1,52376,42.8,43.9,41.1,2.018563576,0.937190232,46.2,51.52294304,0.765972785,81.6,62.4,27.5,8.9,94.51203028,9.2,19.4,64.1,15.5,31.3,12.1,,2.4,58,11099,10.3,0,173.1
141,Genesee County,Cluster 2,Cluster 3,1,New York,180,388,2.45,6.002939584,520.5,52410,42.7,43.9,41.4,0.694607959,2.775068115,51.9,51.63756371,1.422853106,73.2,55.4,34.7,16.6,92.19785395,11.8,12,61,32.7,37.2,13.1,42.4,6.7,52.8,58937,12,0,181.6
60,Osceola County,Cluster 1,Cluster 3,1,Michigan,190,165,2.6,4.211869815,541.3,40235,42.5,43.9,41.5,0.279762417,0.791942842,37,51.59301131,0.16785745,59.7,40.9,43.7,22.4,96.5739864,1.5,8.7,47.8,39.6,44.7,23.8,,10.3,51.1,23058,20.4,1778.124729,193.7
750,Waukesha County,Cluster 2,Cluster 1,0,Wisconsin,150,2221,2.51,4.334726295,474.7,76584,42.8,43.9,41.5,2.960852864,1.423047531,63.9,60.15575098,0.981534657,84.6,,23.7,9.8,92.88095401,15.1,27.5,66.3,29.4,24.3,11,,4.2,59.7,396488,5.8,534.6946188,155.3
95,Chambers County,Cluster 2,Cluster 4,1,Alabama,200,228,2.44,4.40907905,510.7,34116,43,43.9,41.5,0.762933185,40.31221573,38.6,40.55269457,0.035212301,57.7,42.2,42.2,24.1,57.66601133,3.9,7.6,49.8,42.6,38.4,14.2,,8.9,43.9,34123,21.3,0,208.5
509,Jackson County,Cluster 2,Cluster 3,1,Oregon,170,1208,2.45,5.016549209,441.7,44835,42.8,43.9,41.6,1.038572107,0.7352553,34.1,47.72838885,1.486348344,57.9,,43.4,24.4,91.66838642,4.9,15.9,51.8,36.5,27.4,16.8,,10.8,49.7,212567,18.1,103.4967798,172.4
37,Linn County,Cluster 1,Cluster 3,1,Missouri,190,86,2.53,5.692675159,497.9,37597,42.8,43.9,41.8,0.24997984,0.556406741,42.3,52.85832643,0.709620192,66.8,49.9,35,15.5,95.97613096,10.1,10,52.4,39.6,49.5,20.2,,4.5,53.3,12308,20,0,197.9
219,Adams County,Cluster 1,Cluster 1,0,Pennsylvania,160,590,2.55,4.47016211,470.7,60179,42.8,43.9,41.8,0.727151238,1.548635609,52.9,58.10750661,3.349808877,78.9,61.2,28.6,11.4,92.29612743,6.3,12.6,60.7,35.8,42,11.4,,5.7,55.7,102295,10.8,332.3720612,165.3
54,Juniata County,Cluster 1,Cluster 3,0,Pennsylvania,160,124,2.61,5.734425605,393.5,48944,43,43.9,42.2,0.394699746,0.757179105,46.5,56.92536996,1.276732853,69.6,52.3,31.9,13.1,96.71352048,3.8,8,56.2,47.1,51,24.4,,5.7,56.3,24737,12.3,0,162.9
16,Owsley County,Cluster 1,Cluster 2,1,Kentucky,260,31,2.56,4.527559055,493.7,23047,43,43.9,42.6,0.888214905,1.083188908,21.9,42.63959391,0.173310225,35.9,26.6,59.3,41.4,96.07885615,1.8,8.5,31.8,35.9,34.6,33,29.3,8.8,52.7,4461,45.1,0,263.1
14,Cherry County,Cluster 2,Cluster 3,0,Nebraska,140,33,2.14,4.047619048,395.1,43564,43.9,43.9,43.8,0.27729636,0.034662045,41,61.72792725,0,76,58.4,30.8,12.9,91.55979203,12.8,14.5,69.9,35.7,31,29.2,,2.6,68,5848,13.3,0,148.7
5,Wheatland County,Cluster 2,Cluster 3,0,Montana,140,13,2.34,5.066666667,382,35875,46.5,43.9,48.4,0,0,29.2,53.89830508,0.236406619,63.4,47.4,34.1,16.7,96.02836879,0,14,54.4,36.7,36.4,52.4,,3.4,57.7,2110,19.5,0,149.4
13,Randolph County,Cluster 3,Cluster 4,0,Georgia,120,38,2.54,10.85271318,374.8,25807,39.2,44,35,2.077922078,61.88653452,20.9,39.83536149,0.15037594,41.8,29.3,47.8,30.8,34.76418319,3.3,7.1,43.9,34.4,35.3,36.4,25.9,10.4,40.7,7193,36.3,0,127
11,Lincoln County,Cluster 2,Cluster 2,0,Colorado,140,26,2.24,5.208333333,372.9,41248,37.8,44,35.8,0.091274188,11.15370573,39.7,51.28205128,0.912741877,64.2,48.4,43.4,25.9,84.51989777,1.6,11.6,32.8,47.4,42.2,19.5,,6.3,41,5557,18.3,2159.438546,147.4
33,Grundy County,Cluster 3,Cluster 2,1,Missouri,200,66,2.45,7.829010567,444.5,37911,41,44,38.5,0.28276131,0.819032761,39.1,50.80108455,0.08775351,63.1,46.5,36.8,17.3,95.84633385,6.5,10.3,52.9,27,39.3,11.6,55,4.5,54.6,10097,19.2,0,209.2
7,Aurora County,Cluster 3,Cluster 1,0,South Dakota,150,18,2.24,10.62992126,460.2,50896,41.8,44,39.4,0.219860755,0.403078051,40.7,55.1426102,1.72224258,77.9,,29.7,10.6,93.40417735,17.3,12,63.7,33.5,37.1,23,,1.9,61.6,2733,10.8,0,158.3
52,Wright County,Not Clustered,Cluster 2,1,Missouri,200,118,0.0248,5.680317041,479.9,31600,41.7,44,39.9,0.514933059,0.796791154,30.1,50.9454496,0.894357418,48.6,35,44.9,27.5,96.26538024,2.8,7.2,45.9,36.5,40.8,24.8,,9.4,54,18268,22.7,218.9621196,203.2
9,Shackelford County,Cluster 2,Cluster 1,1,Texas,180,18,2.42,5.483405483,382.6,55130,43,44,40,0,0.119331742,34.7,55.91866376,2.625298329,62.1,45.2,34.7,15.9,96.44988067,0,18.5,56.6,58.2,33.9,14.1,,3.8,61.3,3350,13.1,0,182
85,Wabash County,Cluster 2,Cluster 3,1,Indiana,180,196,2.36,4.0374488,452.3,45151,42.4,44,40.1,0.278138327,0.834414982,47.6,54.07332765,0.914766055,70.6,53.9,34.5,17.1,95.97935596,5.7,11,56.6,39,42.5,11.9,,7,53.8,32138,15.2,0,185.3
41,Craig County,Cluster 1,Cluster 3,1,Oklahoma,200,91,2.52,6.007301693,471.1,36953,42.3,44,40.3,0.617200217,3.228431905,34.2,51.01513474,0.969886055,58,39.1,39.1,18.8,65.97938144,0.7,9.9,48.6,35.7,40.3,24.1,,6.4,49,14818,19.2,0,205.3
29,Grundy County,Cluster 2,Cluster 1,0,Iowa,150,84,2.37,6.03588907,492.9,61215,42.2,44,40.5,0.378818409,0.411058274,54.9,58.69187729,0.10477956,82.9,63.5,30.3,10.8,98.29934714,14.7,17.4,,24.5,35.3,9,,3.9,62.7,12435,6.7,0,151.8
197,Mendocino County,Cluster 1,Cluster 3,0,California,160,513,2.51,5.383139601,452.2,42840,42.2,44,40.6,1.938453806,0.668235402,27.5,43.24014463,5.441834963,49.3,35.1,49.2,31.5,82.82920589,3.3,15.7,52.1,35.1,26.5,17,,12.2,45.1,87649,18.8,79.86400301,167.5
14,Shelby County,Not Clustered,Cluster 3,0,Missouri,140,43,0.0237,6.469648562,476.5,42498,42.4,44,40.7,0.048551546,1.618384852,38.6,53.18127251,0,62.2,46.4,36.8,18.3,97.92846739,8.5,8.8,,43.9,46.4,16.9,,5.8,57.1,6128,16.6,163.1853786,147.4
